think,VERB,"If you think that the hydraulic pump does not operate correctly, examine the pump."
thread,NOUN,Put the end of the rod that has a thread in the fitting.
three,NOUN,Apply three layers of primer.
through,ADP,"If the scratch does not go through the protective layer, the unit is serviceable."
through,ADP,Get access through the no. 6 break-in panel.
thru,ADP,Do tests 4 thru 8 again.
thus,ADV,"This torque shaft cannot move inboard. thus, before you remove it, remove the outboard torque shaft."
tightly,ADV,Hold the cylinder tightly.
tilt,VERB,"To install the indicator, tilt it rearward."
time,NOUN,Make sure that the time between starts is a minimum of 30 seconds.
time,NOUN,"When you stop the power supply, the temperature will decrease in a short time."
time,NOUN,Measure the time necessary for the pressure to decrease.
to,ADP,The arrow must point to the rear.
torque,VERB,Torque the fitting again.
touch,VERB,The bin touches the forward hinge surface.
touch,VERB,Open the door until it touches the floor.
touch,VERB,The wire must touch the rear of the contact.
touch,VERB,The tool must not touch the cable.
transmit,VERB,Transmit the data on the two channels.
transmit,VERB,These lines transmit hydraulic pressure.
travel,NOUN,"To bleed the braking system, operate the hand pump handle through its full travel."
troubleshooting,NOUN,Do the troubleshooting procedure on the vhf navigation system.
try,VERB,Try to lift the cover manually.
try,VERB,Try to find the defect.
turn,VERB,The defective engine is free to turn.
turn,VERB,The panels turn on two nylon straps.
turn,VERB,Turn the gears to align them.
turn,VERB,Slowly turn the vane.
turn,VERB,Make sure that the fan turns freely.
turn,VERB,Turn the gears to align them.
turn,VERB,Continue to turn the end fitting until it is in the correct position.
twist,VERB,Do not twist the pipe when you turn the connectors.
two,NOUN,You must see two marks on the stand.
two,NOUN,Do this procedure two times.
two...not,NOUN,The two units must not operate.
two...not,NOUN,The two units must not operate.
type,NOUN,You can use two types of sealing compound.
unsatisfactory,ADJ,"If system performance is unsatisfactory, do a test of circuit a."
unserviceable,ADJ,Make the container unserviceable to make sure that you cannot use it again.
unserviceable,ADJ,"If the pump is unserviceable, replace it."
until,ADP,Adjust the length of the rod until you get a minimum clearance of 0.1 in.
until,SCONJ,Move the lever until it touches the stop.
until,ADP,"Until this step, the unit ignores all output signals."
unusual,ADJ,Listen for unusual noises.
unusual,ADJ,"If you must apply an unusual force to open the unit, examine the control linkage."
unusually,ADV,"If the tire pressure is unusually high, open the valve."
unwanted,ADJ,"This cover will keep dirt, chips, or other unwanted material out of the system."
unwanted,ADJ,"If there are unwanted indications, do a test."
unwanted,ADJ,Remove the unwanted grease.
unwanted,ADJ,"Toprevent unwanted friction, polish the surface."
unwind,VERB,Unwind the cables carefully.
unwind,VERB,Unwind the hose.
up,ADV,Install the bolts with their heads up.
up,ADV,Install the bolts with their heads up.
up,ADV,Move the lever up.
use,VERB,Use this procedure if the unit is damaged.
use,VERB,Use the torque values given in chapter 10.
use,VERB,Use protective goggles when you do work on fire extinguishers.
use,VERB,Use the correct clothing before you go into the fuel tank.
use,VERB,Type b uses a loose collar.
use,VERB,Do not use too much solvent on the area.
use,VERB,Use a screwdriver to release the clips.
use,VERB,You can use the mixture again.
use,VERB,Use the fabric again if it is not damaged.
use,VERB,Do not use incorrect thinners. this can cause problems.
use,VERB,Use a 1/2 inch wrench to remove the cover.
use,VERB,Read the instructions that tell you how to use the oxygen mask.
use,VERB,Use an oil can to lubricate the turnbuckle.
usual,ADJ,The armed position is the usual position of the switch.
usual,ADJ,"If such failures become usual, replace the unit."
usually,ADV,You usually replace memory modules on aircraft.
usually,ADV,The switch is usually in the armed position.
very,ADV,It is very important to obey the fuel safety precautions.
very,ADV,Toluene is very flammable.
very,ADV,This step is very important.
vibration,NOUN,"If there is vibration in the unit, stop the power supply."
view,NOUN,The horizontal bar goes out of view.
view,NOUN,Turn the knob to make the display go out of view.
voice,NOUN,"If you cannot hear the voice, replace the unit."
warm,ADJ,Soak the area with warm water.
warm,ADJ,Make the mixture warm before you use it.
weak,ADJ,Use a weak soap solution to clean the sidewall panel.
weak,ADJ,There is a weak point in the strut.
weather,NOUN,Do the test in good weather.
when,SCONJ,"When you use the emergency pump, record the time of operation."
when,SCONJ,Do steps (3) thru (5). do step (6) when the aileron movement stops.
when,SCONJ,Stop the test when the pressure is more than 7000 kpa.
while,SCONJ,"While the dc supply is on, the fan must operate."
while,SCONJ,Do not open the housing while the electrical power is connected.
who,PRON,The person who is in the tank must use a respirator.
width,NOUN,The width of the material must be larger than 10 mm.
will,VERB,Identify the parts that you will install again.
wind,VERB,Wind the cables carefully.
wind,VERB,Wind the cable back on its reel.
wind,NOUN,Obey these special precautions when there are strong winds.
wire,NOUN,Attach the hose to the fixture with wire.
with,ADP,Pressurize the system to 150 bar with the hand pump.
without,ADP,"The weight of the unit, without the pump, is 10 kg."
without,ADP,The junction box is supplied without the test leads.
work,NOUN,This work is applicable to vertical installations.
work,NOUN,Do this work in a clean area.
work,NOUN,Be careful when you do work near fuel tanks.
worn,ADJ,Examine the tubing for worn areas.
write,VERB,Write the temperature on the engine record card.
write,VERB,Write the change in the logbook.
write,VERB,Write the tail number on the record form.
you,PRON,"Do not use your hands to prevent movement of the lp compressor.  If you do, the lp compressor can cause you injury and cause damage to the equipment."
zero,NOUN,Adjust the meter to zero.
